key,colony_id,colony_id_event_1,colony_id_event_2,SillySource,pass_geno_QA_all,pass_geno_QA_event_1,pass_geno_QA_event_2,silly,fish_id_LOKI,location,lifestage,event,fish_no,date,sex,card,col,FL,weight,MEF,age_FW,age_SW,age_final,tag_type,tag_no,cinch,BY,release_YR,comment,genetic_sample,recapture
gillnet_103,Chilkat_adults_257,Chilkat_event_1_257,NA,KCHILGN20_103,TRUE,TRUE,FALSE,KCHILGN20,103,gillnet,adult,1,103,2020-07-12,M,13,7,NA,NA,880,1,3,1.3,S,2006,NA,NA,NA,NA,YES,FALSE
gillnet_104,Chilkat_adults_258,Chilkat_event_1_258,NA,KCHILGN20_104,TRUE,TRUE,FALSE,KCHILGN20,104,gillnet,adult,1,104,2020-07-12,F,13,8,NA,NA,970,1,4,1.4,S,2007,NA,NA,NA,NA,YES,FALSE
gillnet_105,Chilkat_adults_259,Chilkat_event_1_259,NA,KCHILGN20_105,TRUE,TRUE,FALSE,KCHILGN20,105,gillnet,adult,1,105,2020-07-12,F,13,9,NA,NA,880,1,3,1.3,S,2008,NA,NA,NA,NA,YES,FALSE
gillnet_106,Chilkat_adults_260,Chilkat_event_1_260,NA,KCHILGN20_106,TRUE,TRUE,FALSE,KCHILGN20,106,gillnet,adult,1,106,2020-07-12,F,13,10,NA,NA,750,1,3,1.3,S,2009,NA,NA,NA,recovered Tahini 7.31.2020 F 710,YES,FALSE
gillnet_107,Chilkat_adults_261,Chilkat_event_1_261,NA,KCHILGN20_107,TRUE,TRUE,FALSE,KCHILGN20,107,gillnet,adult,1,107,2020-07-13,M,14,1,NA,NA,700,1,3,1.3,S,2010,NA,NA,NA,NA,YES,FALSE
gillnet_108,Chilkat_adults_262,Chilkat_event_1_262,NA,KCHILGN20_108,TRUE,TRUE,FALSE,KCHILGN20,108,gillnet,adult,1,108,2020-07-13,F,14,2,NA,NA,790,1,3,1.3,S,2011,NA,NA,NA,NA,YES,FALSE
gillnet_109,Chilkat_adults_263,Chilkat_event_1_263,NA,KCHILGN20_109,TRUE,TRUE,FALSE,KCHILGN20,109,gillnet,adult,1,109,2020-07-13,F,14,3,NA,NA,780,1,3,1.3,S,2012,NA,NA,NA,NA,YES,FALSE
gillnet_110,Chilkat_adults_264,Chilkat_event_1_264,NA,KCHILGN20_110,TRUE,TRUE,FALSE,KCHILGN20,110,gillnet,adult,1,110,2020-07-13,F,14,4,NA,NA,780,1,3,1.3,S,2013,NA,NA,NA,NA,YES,FALSE
gillnet_111,Chilkat_adults_265,Chilkat_event_1_265,NA,KCHILGN20_111,TRUE,TRUE,FALSE,KCHILGN20,111,gillnet,adult,1,111,2020-07-13,F,14,5,NA,NA,830,1,4,1.4,S,2014,NA,NA,NA,NA,YES,FALSE
gillnet_112,Chilkat_adults_266,Chilkat_event_1_266,NA,KCHILGN20_112,TRUE,TRUE,FALSE,KCHILGN20,112,gillnet,adult,1,112,2020-07-13,M,14,6,NA,NA,710,1,3,1.3,S,2015,NA,NA,NA,NA,YES,FALSE
gillnet_113,Chilkat_adults_267,Chilkat_event_1_267,NA,KCHILGN20_113,TRUE,TRUE,FALSE,KCHILGN20,113,gillnet,adult,1,113,2020-07-13,F,14,7,NA,NA,805,1,3,1.3,S,2016,NA,NA,NA,NA,YES,FALSE
gillnet_114,Chilkat_adults_268,Chilkat_event_1_268,NA,KCHILGN20_114,TRUE,TRUE,FALSE,KCHILGN20,114,gillnet,adult,1,114,2020-07-13,M,14,8,NA,NA,540,1,2,1.2,S,2017,NA,NA,NA,NA,YES,FALSE
gillnet_115,Chilkat_adults_269,Chilkat_event_1_269,NA,KCHILGN20_115,TRUE,TRUE,FALSE,KCHILGN20,115,gillnet,adult,1,115,2020-07-13,F,14,9,NA,NA,820,1,4,1.4,S,2018,NA,NA,NA,NA,YES,FALSE
gillnet_116,Chilkat_adults_270,Chilkat_event_1_270,NA,KCHILGN20_116,TRUE,TRUE,FALSE,KCHILGN20,116,gillnet,adult,1,116,2020-07-13,F,14,10,NA,NA,760,1,3,1.3,S,2019,NA,NA,NA,NA,YES,FALSE
gillnet_117,Chilkat_adults_271,Chilkat_event_1_271,NA,KCHILGN20_117,TRUE,TRUE,FALSE,KCHILGN20,117,gillnet,adult,1,117,2020-07-13,M,15,1,NA,NA,810,1,3,1.3,S,2020,NA,NA,NA,NA,YES,FALSE
gillnet_118,Chilkat_adults_272,Chilkat_event_1_272,NA,KCHILGN20_118,TRUE,TRUE,FALSE,KCHILGN20,118,gillnet,adult,1,118,2020-07-13,M,15,2,NA,NA,605,1,2,1.2,S,2021,NA,NA,NA,NA,YES,FALSE
gillnet_119,Chilkat_adults_273,Chilkat_event_1_273,NA,KCHILGN20_119,FALSE,FALSE,FALSE,KCHILGN20,119,gillnet,adult,1,119,2020-07-13,F,15,3,NA,NA,815,1,3,1.3,S,2022,NA,NA,NA,NA,YES,FALSE
gillnet_120,Chilkat_adults_274,Chilkat_event_1_274,NA,KCHILGN20_120,TRUE,TRUE,FALSE,KCHILGN20,120,gillnet,adult,1,120,2020-07-14,M,15,4,NA,NA,850,1,3,1.3,S,2023,NA,NA,NA,NA,YES,FALSE
gillnet_121,Chilkat_adults_275,Chilkat_event_1_275,NA,KCHILGN20_121,TRUE,TRUE,FALSE,KCHILGN20,121,gillnet,adult,1,121,2020-07-14,F,15,5,NA,NA,770,1,3,1.3,S,2024,NA,NA,NA,NA,YES,FALSE
gillnet_122,Chilkat_adults_276,Chilkat_event_1_276,NA,KCHILGN20_122,TRUE,TRUE,FALSE,KCHILGN20,122,gillnet,adult,1,122,2020-07-14,M,15,6,NA,NA,680,1,3,1.3,S,2025,NA,NA,NA,NA,YES,FALSE
gillnet_123,Chilkat_adults_277,Chilkat_event_1_277,NA,KCHILGN20_123,TRUE,TRUE,FALSE,KCHILGN20,123,gillnet,adult,1,123,2020-07-14,M,15,7,NA,NA,680,1,3,1.3,S,2026,NA,NA,NA,NA,YES,FALSE
gillnet_124,Chilkat_adults_278,Chilkat_event_1_278,NA,KCHILGN20_124,TRUE,TRUE,FALSE,KCHILGN20,124,gillnet,adult,1,124,2020-07-14,M,15,8,NA,NA,620,1,2,1.2,S,2027,NA,NA,NA,NA,YES,FALSE
gillnet_125,Chilkat_adults_279,Chilkat_event_1_279,NA,KCHILGN20_125,TRUE,TRUE,FALSE,KCHILGN20,125,gillnet,adult,1,125,2020-07-14,F,15,9,NA,NA,800,1,3,1.3,S,2028,NA,NA,NA,NA,YES,FALSE
gillnet_126,Chilkat_adults_280,Chilkat_event_1_280,NA,KCHILGN20_126,TRUE,TRUE,FALSE,KCHILGN20,126,gillnet,adult,1,126,2020-07-14,F,15,10,NA,NA,820,1,3,1.3,S,2029,NA,NA,NA,NA,YES,FALSE
gillnet_127,Chilkat_adults_281,Chilkat_event_1_281,NA,KCHILGN20_127,TRUE,TRUE,FALSE,KCHILGN20,127,gillnet,adult,1,127,2020-07-14,F,16,1,NA,NA,700,1,3,1.3,S,2030,NA,NA,NA,NA,YES,FALSE
gillnet_128,Chilkat_adults_282,Chilkat_event_1_282,NA,KCHILGN20_128,TRUE,TRUE,FALSE,KCHILGN20,128,gillnet,adult,1,128,2020-07-14,F,16,2,NA,NA,760,1,3,1.3,S,2031,NA,NA,NA,NA,YES,FALSE
gillnet_129,Chilkat_adults_283,Chilkat_event_1_283,NA,KCHILGN20_129,TRUE,TRUE,FALSE,KCHILGN20,129,gillnet,adult,1,129,2020-07-14,F,16,3,NA,NA,755,1,3,1.3,S,2032,NA,NA,NA,NA,YES,FALSE
gillnet_130,Chilkat_adults_284,Chilkat_event_1_284,NA,KCHILGN20_130,TRUE,TRUE,FALSE,KCHILGN20,130,gillnet,adult,1,130,2020-07-15,M,16,4,NA,NA,810,1,3,1.3,S,2033,NA,NA,NA,NA,YES,FALSE
gillnet_131,Chilkat_adults_285,Chilkat_event_1_285,NA,KCHILGN20_131,TRUE,TRUE,FALSE,KCHILGN20,131,gillnet,adult,1,131,2020-07-15,M,16,5,NA,NA,910,1,3,1.3,S,2034,NA,NA,NA,NA,YES,FALSE
gillnet_132,Chilkat_adults_286,Chilkat_event_1_286,NA,KCHILGN20_132,TRUE,TRUE,FALSE,KCHILGN20,132,gillnet,adult,1,132,2020-07-15,F,16,6,NA,NA,730,1,3,1.3,S,2035,NA,NA,NA,NA,YES,FALSE
gillnet_133,Chilkat_adults_287,Chilkat_event_1_287,NA,KCHILGN20_133,TRUE,TRUE,FALSE,KCHILGN20,133,gillnet,adult,1,133,2020-07-15,F,16,7,NA,NA,770,1,4,1.4,S,2036,NA,NA,NA,NA,YES,FALSE
gillnet_134,Chilkat_adults_288,Chilkat_event_1_288,NA,KCHILGN20_134,TRUE,TRUE,FALSE,KCHILGN20,134,gillnet,adult,1,134,2020-07-17,M,17,1,NA,NA,830,1,3,1.3,S,2037,NA,NA,NA,NA,YES,FALSE
gillnet_135,Chilkat_adults_289,Chilkat_event_1_289,NA,KCHILGN20_135,TRUE,TRUE,FALSE,KCHILGN20,135,gillnet,adult,1,135,2020-07-17,M,17,2,NA,NA,815,1,3,1.3,S,2038,NA,NA,NA,NA,YES,FALSE
gillnet_136,Chilkat_adults_290,Chilkat_event_1_290,NA,KCHILGN20_136,TRUE,TRUE,FALSE,KCHILGN20,136,gillnet,adult,1,136,2020-07-17,M,17,3,NA,NA,870,1,4,1.4,S,2039,NA,NA,NA,NA,YES,FALSE
gillnet_137,Chilkat_adults_291,Chilkat_event_1_291,NA,KCHILGN20_137,TRUE,TRUE,FALSE,KCHILGN20,137,gillnet,adult,1,137,2020-07-17,M,17,4,NA,NA,740,1,3,1.3,S,2040,NA,NA,NA,NA,YES,FALSE
gillnet_138,Chilkat_adults_292,Chilkat_event_1_292,NA,KCHILGN20_138,TRUE,TRUE,FALSE,KCHILGN20,138,gillnet,adult,1,138,2020-07-17,M,17,5,NA,NA,720,1,3,1.3,S,2041,NA,NA,NA,NA,YES,FALSE
gillnet_139,Chilkat_adults_293,Chilkat_event_1_293,NA,KCHILGN20_139,TRUE,TRUE,FALSE,KCHILGN20,139,gillnet,adult,1,139,2020-07-17,F,17,6,NA,NA,700,1,3,1.3,S,2042,NA,NA,NA,NA,YES,FALSE
gillnet_140,Chilkat_adults_294,Chilkat_event_1_294,NA,KCHILGN20_140,TRUE,TRUE,FALSE,KCHILGN20,140,gillnet,adult,1,140,2020-07-17,F,17,7,NA,NA,850,1,3,1.3,S,2043,NA,NA,NA,NA,YES,FALSE
gillnet_141,Chilkat_adults_295,Chilkat_event_1_295,NA,KCHILGN20_141,FALSE,TRUE,FALSE,KCHILGN20,141,gillnet,adult,1,141,2020-07-17,M,17,8,NA,NA,680,1,3,1.3,S,2044,NA,NA,NA,NA,YES,FALSE
gillnet_142,Chilkat_adults_296,Chilkat_event_1_296,NA,KCHILGN20_142,TRUE,TRUE,FALSE,KCHILGN20,142,gillnet,adult,1,142,2020-07-17,F,17,9,NA,NA,780,1,3,1.3,S,2045,NA,NA,NA,recovered Tahini 8.11.2020 F 695,YES,FALSE
gillnet_143,Chilkat_adults_297,Chilkat_event_1_297,NA,KCHILGN20_143,TRUE,TRUE,FALSE,KCHILGN20,143,gillnet,adult,1,143,2020-07-17,M,17,10,NA,NA,710,1,3,1.3,S,2046,NA,NA,NA,NA,YES,FALSE
gillnet_144,Chilkat_adults_298,Chilkat_event_1_298,NA,KCHILGN20_144,TRUE,TRUE,FALSE,KCHILGN20,144,gillnet,adult,1,144,2020-07-18,M,18,1,NA,NA,690,1,3,1.3,S,2047,NA,NA,NA,NA,YES,FALSE
gillnet_145,Chilkat_adults_299,Chilkat_event_1_299,NA,KCHILGN20_145,TRUE,TRUE,FALSE,KCHILGN20,145,gillnet,adult,1,145,2020-07-18,F,18,2,NA,NA,785,1,3,1.3,S,2048,NA,NA,NA,NA,YES,FALSE
gillnet_146,Chilkat_adults_300,Chilkat_event_1_300,NA,KCHILGN20_146,FALSE,FALSE,FALSE,KCHILGN20,146,gillnet,adult,1,146,2020-07-18,F,18,3,NA,NA,790,1,3,1.3,S,2049,NA,NA,NA,NA,YES,FALSE
gillnet_147,Chilkat_adults_301,Chilkat_event_1_301,NA,KCHILGN20_147,TRUE,TRUE,FALSE,KCHILGN20,147,gillnet,adult,1,147,2020-07-18,F,18,4,NA,NA,775,1,3,1.3,S,2050,NA,NA,NA,NA,YES,FALSE
gillnet_148,Chilkat_adults_302,Chilkat_event_1_302,NA,KCHILGN20_148,TRUE,TRUE,FALSE,KCHILGN20,148,gillnet,adult,1,148,2020-07-18,F,18,5,NA,NA,735,1,3,1.3,S,2051,NA,NA,NA,NA,YES,FALSE
gillnet_149,Chilkat_adults_303,Chilkat_event_1_303,NA,KCHILGN20_149,FALSE,FALSE,FALSE,KCHILGN20,149,gillnet,adult,1,149,2020-07-18,F,18,6,NA,NA,855,1,3,1.3,S,2052,NA,NA,NA,NA,YES,FALSE
gillnet_150,Chilkat_adults_304,Chilkat_event_1_304,NA,KCHILGN20_150,FALSE,FALSE,FALSE,KCHILGN20,150,gillnet,adult,1,150,2020-07-18,M,18,7,NA,NA,730,1,3,1.3,S,2053,NA,NA,NA,NA,YES,FALSE
gillnet_151,Chilkat_adults_305,Chilkat_event_1_305,NA,KCHILGN20_151,TRUE,TRUE,FALSE,KCHILGN20,151,gillnet,adult,1,151,2020-07-18,F,18,8,NA,NA,835,1,3,1.3,S,2054,NA,NA,NA,NA,YES,FALSE
gillnet_152,Chilkat_adults_306,Chilkat_event_1_306,NA,KCHILGN20_152,TRUE,TRUE,FALSE,KCHILGN20,152,gillnet,adult,1,152,2020-07-19,M,19,1,NA,NA,730,1,3,1.3,S,2055,NA,NA,NA,NA,YES,FALSE
gillnet_153,Chilkat_adults_307,Chilkat_event_1_307,NA,KCHILGN20_153,TRUE,TRUE,FALSE,KCHILGN20,153,gillnet,adult,1,153,2020-07-19,F,19,2,NA,NA,785,1,3,1.3,S,2056,NA,NA,NA,NA,YES,FALSE
gillnet_154,Chilkat_adults_308,Chilkat_event_1_308,NA,KCHILGN20_154,TRUE,TRUE,FALSE,KCHILGN20,154,gillnet,adult,1,154,2020-07-19,F,19,3,NA,NA,745,1,3,1.3,S,2057,NA,NA,NA,NA,YES,FALSE
gillnet_155,Chilkat_adults_309,Chilkat_event_1_309,NA,KCHILGN20_155,TRUE,TRUE,FALSE,KCHILGN20,155,gillnet,adult,1,155,2020-07-19,F,19,4,NA,NA,770,1,3,1.3,S,2058,NA,NA,NA,NA,YES,FALSE
gillnet_156,Chilkat_adults_310,Chilkat_event_1_310,NA,KCHILGN20_156,TRUE,TRUE,FALSE,KCHILGN20,156,gillnet,adult,1,156,2020-07-19,M,19,5,NA,NA,795,1,3,1.3,S,2059,NA,NA,NA,NA,YES,FALSE
gillnet_157,Chilkat_adults_311,Chilkat_event_1_311,NA,KCHILGN20_157,TRUE,TRUE,FALSE,KCHILGN20,157,gillnet,adult,1,157,2020-07-20,F,19,6,NA,NA,785,1,4,1.4,S,2060,NA,NA,NA,NA,YES,FALSE
gillnet_158,Chilkat_adults_312,Chilkat_event_1_312,NA,KCHILGN20_158,TRUE,TRUE,FALSE,KCHILGN20,158,gillnet,adult,1,158,2020-07-21,F,19,7,NA,NA,720,1,3,1.3,S,2061,NA,NA,NA,NA,YES,FALSE
fishwheel_1,Chilkat_adults_1,Chilkat_event_1_1,NA,KCHILFW20_1,TRUE,TRUE,FALSE,KCHILFW20,1,fishwheel,adult,1,1,2020-06-13,M,1,1,NA,NA,820,1,3,1.3,S,2490,NA,NA,NA,NA,YES,FALSE
fishwheel_2,Chilkat_adults_2,Chilkat_event_1_2,NA,KCHILFW20_2,TRUE,TRUE,FALSE,KCHILFW20,2,fishwheel,adult,1,2,2020-06-13,M,1,2,NA,NA,530,1,2,1.2,S,2492,NA,NA,NA,NA,YES,FALSE
fishwheel_3,Chilkat_adults_3,Chilkat_event_1_3,NA,KCHILFW20_3,TRUE,TRUE,FALSE,KCHILFW20,3,fishwheel,adult,1,3,2020-06-15,M,2,1,NA,NA,860,1,3,1.3,S,2491,NA,NA,NA,NA,YES,FALSE
fishwheel_4,Chilkat_adults_4,Chilkat_event_1_4,NA,KCHILFW20_4,TRUE,TRUE,FALSE,KCHILFW20,4,fishwheel,adult,1,4,2020-06-16,M,3,1,NA,NA,360,1,1,1.1,T,27826,NA,NA,NA,NA,YES,FALSE
fishwheel_5,Chilkat_adults_5,Chilkat_event_1_5,NA,KCHILFW20_5,TRUE,TRUE,FALSE,KCHILFW20,5,fishwheel,adult,1,5,2020-06-16,M,3,2,NA,NA,365,1,1,1.1,T,27827,NA,NA,NA,NA,YES,FALSE
fishwheel_6,Chilkat_adults_6,Chilkat_event_1_6,NA,KCHILFW20_6,TRUE,TRUE,FALSE,KCHILFW20,6,fishwheel,adult,1,6,2020-06-16,M,3,3,NA,NA,510,1,2,1.2,S,2493,NA,NA,NA,NA,YES,FALSE
fishwheel_7,Chilkat_adults_7,Chilkat_event_1_7,NA,KCHILFW20_7,TRUE,TRUE,FALSE,KCHILFW20,7,fishwheel,adult,1,7,2020-06-17,F,4,1,NA,NA,845,1,4,1.4,S,2494,NA,NA,NA,NA,YES,FALSE
fishwheel_8,Chilkat_adults_8,Chilkat_event_1_8,NA,KCHILFW20_8,TRUE,TRUE,FALSE,KCHILFW20,8,fishwheel,adult,1,8,2020-06-17,M,4,2,NA,NA,365,1,1,1.1,T,27828,NA,NA,NA,NA,YES,FALSE
fishwheel_9,Chilkat_adults_9,Chilkat_event_1_9,NA,KCHILFW20_9,TRUE,TRUE,FALSE,KCHILFW20,9,fishwheel,adult,1,9,2020-06-17,M,4,3,NA,NA,815,1,3,1.3,S,2495,NA,NA,NA,NA,YES,FALSE
fishwheel_10,Chilkat_adults_10,Chilkat_event_1_10,NA,KCHILFW20_10,TRUE,TRUE,FALSE,KCHILFW20,10,fishwheel,adult,1,10,2020-06-18,M,5,1,NA,NA,735,1,3,1.3,S,2496,NA,NA,NA,NA,YES,FALSE
fishwheel_11,Chilkat_adults_11,Chilkat_event_1_11,NA,KCHILFW20_11,TRUE,TRUE,FALSE,KCHILFW20,11,fishwheel,adult,1,11,2020-06-18,F,5,2,NA,NA,835,1,4,1.4,S,2497,NA,NA,NA,NA,YES,FALSE
fishwheel_12,Chilkat_adults_12,Chilkat_event_1_12,NA,KCHILFW20_12,TRUE,TRUE,FALSE,KCHILFW20,12,fishwheel,adult,1,12,2020-06-18,M,5,3,NA,NA,660,1,3,1.3,S,2498,NA,NA,NA,NA,YES,FALSE
fishwheel_13,Chilkat_adults_13,Chilkat_event_1_13,NA,KCHILFW20_13,TRUE,TRUE,FALSE,KCHILFW20,13,fishwheel,adult,1,13,2020-06-18,M,5,4,NA,NA,410,1,1,1.1,T,27892,NA,NA,NA,NA,YES,FALSE
fishwheel_14,Chilkat_adults_14,Chilkat_event_1_14,NA,KCHILFW20_14,FALSE,FALSE,FALSE,KCHILFW20,14,fishwheel,adult,1,14,2020-06-18,F,5,5,NA,NA,810,1,3,1.3,S,2499,NA,NA,NA,NA,YES,FALSE
fishwheel_15,Chilkat_adults_15,Chilkat_event_1_15,NA,KCHILFW20_15,TRUE,TRUE,FALSE,KCHILFW20,15,fishwheel,adult,1,15,2020-06-18,M,5,6,NA,NA,715,1,3,1.3,S,2500,NA,NA,NA,NA,YES,FALSE
fishwheel_16,Chilkat_adults_16,Chilkat_event_1_16,NA,KCHILFW20_16,TRUE,TRUE,FALSE,KCHILFW20,16,fishwheel,adult,1,16,2020-06-19,F,6,1,NA,NA,830,1,3,1.3,S,2501,NA,NA,NA,NA,YES,FALSE
fishwheel_17,Chilkat_adults_17,Chilkat_event_1_17,NA,KCHILFW20_17,TRUE,TRUE,FALSE,KCHILFW20,17,fishwheel,adult,1,17,2020-06-19,M,6,2,NA,NA,760,1,3,1.3,S,2502,NA,NA,NA,NA,YES,FALSE
fishwheel_18,Chilkat_adults_18,Chilkat_event_1_18,NA,KCHILFW20_18,TRUE,TRUE,FALSE,KCHILFW20,18,fishwheel,adult,1,18,2020-06-19,F,6,3,NA,NA,865,1,3,1.3,S,2503,NA,NA,NA,NA,YES,FALSE
fishwheel_19,Chilkat_adults_19,Chilkat_event_1_19,NA,KCHILFW20_19,TRUE,TRUE,FALSE,KCHILFW20,19,fishwheel,adult,1,19,2020-06-19,M,6,4,NA,NA,900,1,3,1.3,S,2504,NA,NA,NA,NA,YES,FALSE
fishwheel_20,Chilkat_adults_20,Chilkat_event_1_20,NA,KCHILFW20_20,TRUE,TRUE,FALSE,KCHILFW20,20,fishwheel,adult,1,20,2020-06-20,F,7,1,NA,NA,875,1,3,1.3,S,2505,NA,NA,NA,NA,YES,FALSE
fishwheel_21,Chilkat_adults_21,Chilkat_event_1_21,NA,KCHILFW20_21,TRUE,TRUE,FALSE,KCHILFW20,21,fishwheel,adult,1,21,2020-06-20,M,7,2,NA,NA,660,1,3,1.3,S,2506,NA,NA,NA,NA,YES,FALSE
fishwheel_22,Chilkat_adults_22,Chilkat_event_1_22,NA,KCHILFW20_22,TRUE,TRUE,FALSE,KCHILFW20,22,fishwheel,adult,1,22,2020-06-20,M,7,3,NA,NA,745,1,3,1.3,S,2507,NA,NA,NA,NA,YES,FALSE
fishwheel_23,Chilkat_adults_23,Chilkat_event_1_23,NA,KCHILFW20_23,TRUE,TRUE,FALSE,KCHILFW20,23,fishwheel,adult,1,23,2020-06-20,M,7,4,NA,NA,385,1,1,1.1,CWT,NA,575643,NA,NA,NA,YES,FALSE
fishwheel_24,Chilkat_adults_24,Chilkat_event_1_24,NA,KCHILFW20_24,TRUE,TRUE,FALSE,KCHILFW20,24,fishwheel,adult,1,24,2020-06-20,M,7,5,NA,NA,565,1,2,1.2,S,2508,NA,NA,NA,NA,YES,FALSE
fishwheel_25,Chilkat_adults_25,Chilkat_event_1_25,NA,KCHILFW20_25,TRUE,TRUE,FALSE,KCHILFW20,25,fishwheel,adult,1,25,2020-06-21,F,8,1,NA,NA,775,1,4,1.4,S,2509,NA,NA,NA,NA,YES,FALSE
fishwheel_26,Chilkat_adults_26,Chilkat_event_1_26,NA,KCHILFW20_26,TRUE,TRUE,FALSE,KCHILFW20,26,fishwheel,adult,1,26,2020-06-21,M,8,2,NA,NA,365,1,1,1.1,CWT,NA,559211,NA,NA,NA,YES,FALSE
fishwheel_27,Chilkat_adults_27,Chilkat_event_1_27,NA,KCHILFW20_27,TRUE,TRUE,FALSE,KCHILFW20,27,fishwheel,adult,1,27,2020-06-22,M,9,1,NA,NA,355,1,1,1.1,T,27830,NA,NA,NA,NA,YES,FALSE
fishwheel_28,Chilkat_adults_28,Chilkat_event_1_28,NA,KCHILFW20_28,TRUE,TRUE,FALSE,KCHILFW20,28,fishwheel,adult,1,28,2020-06-22,M,9,2,NA,NA,325,1,1,1.1,T,27831,NA,NA,NA,NA,YES,FALSE
fishwheel_29,Chilkat_adults_29,Chilkat_event_1_29,NA,KCHILFW20_29,TRUE,TRUE,FALSE,KCHILFW20,29,fishwheel,adult,1,29,2020-06-22,M,9,3,NA,NA,640,1,2,1.2,S,2510,NA,NA,NA,recovered Tahini 7.28.2020 M 670,YES,FALSE
fishwheel_31,Chilkat_adults_30,Chilkat_event_1_30,NA,KCHILFW20_30,FALSE,FALSE,FALSE,KCHILFW20,30,fishwheel,adult,1,31,2020-06-22,M,9,4,NA,NA,440,1,2,1.2,S,2511,NA,NA,NA,fish #30 escaped,YES,FALSE
fishwheel_32,Chilkat_adults_31,Chilkat_event_1_31,NA,KCHILFW20_31,TRUE,TRUE,FALSE,KCHILFW20,31,fishwheel,adult,1,32,2020-06-22,M,9,5,NA,NA,605,1,2,1.2,S,2512,NA,NA,NA,NA,YES,FALSE
fishwheel_33,Chilkat_adults_32,Chilkat_event_1_32,NA,KCHILFW20_32,TRUE,TRUE,FALSE,KCHILFW20,32,fishwheel,adult,1,33,2020-06-22,M,9,6,NA,NA,425,1,1,1.1,T,27833,NA,NA,NA,NA,YES,FALSE
fishwheel_34,Chilkat_adults_33,Chilkat_event_1_33,NA,KCHILFW20_33,TRUE,TRUE,FALSE,KCHILFW20,33,fishwheel,adult,1,34,2020-06-22,M,9,7,NA,NA,360,1,1,1.1,T,27835,NA,NA,NA,NA,YES,FALSE
fishwheel_35,Chilkat_adults_34,Chilkat_event_1_34,NA,KCHILFW20_34,TRUE,TRUE,FALSE,KCHILFW20,34,fishwheel,adult,1,35,2020-06-22,M,9,8,NA,NA,560,1,2,1.2,S,2513,NA,NA,NA,NA,YES,FALSE
fishwheel_36,Chilkat_adults_35,Chilkat_event_1_35,NA,KCHILFW20_35,TRUE,TRUE,FALSE,KCHILFW20,35,fishwheel,adult,1,36,2020-06-22,M,9,9,NA,NA,595,1,2,1.2,S,2514,NA,NA,NA,NA,YES,FALSE
fishwheel_37,Chilkat_adults_36,Chilkat_event_1_36,NA,KCHILFW20_36,TRUE,TRUE,FALSE,KCHILFW20,36,fishwheel,adult,1,37,2020-06-22,M,9,10,NA,NA,335,1,1,1.1,T,27836,NA,NA,NA,NA,YES,FALSE
fishwheel_38,Chilkat_adults_37,Chilkat_event_1_37,NA,KCHILFW20_37,TRUE,TRUE,FALSE,KCHILFW20,37,fishwheel,adult,1,38,2020-06-22,M,10,1,NA,NA,640,1,3,1.3,S,2515,NA,NA,NA,NA,YES,FALSE
fishwheel_39,Chilkat_adults_38,Chilkat_event_1_38,NA,KCHILFW20_38,TRUE,TRUE,FALSE,KCHILFW20,38,fishwheel,adult,1,39,2020-06-22,M,10,2,NA,NA,610,1,2,1.2,S,2516,NA,NA,NA,NA,YES,FALSE
fishwheel_40,Chilkat_adults_39,Chilkat_event_1_39,NA,KCHILFW20_39,TRUE,TRUE,FALSE,KCHILFW20,39,fishwheel,adult,1,40,2020-06-22,M,10,3,NA,NA,425,1,1,1.1,T,27837,NA,NA,NA,NA,YES,FALSE
fishwheel_41,Chilkat_adults_40,Chilkat_event_1_40,NA,KCHILFW20_40,TRUE,TRUE,FALSE,KCHILFW20,40,fishwheel,adult,1,41,2020-06-22,M,10,4,NA,NA,435,1,2,1.2,T,27838,NA,NA,NA,NA,YES,FALSE
fishwheel_42,Chilkat_adults_41,Chilkat_event_1_41,NA,KCHILFW20_41,TRUE,TRUE,FALSE,KCHILFW20,41,fishwheel,adult,1,42,2020-06-22,M,10,5,NA,NA,320,1,1,1.1,T,27839,NA,NA,NA,NA,YES,FALSE
fishwheel_44,Chilkat_adults_42,Chilkat_event_1_42,NA,KCHILFW20_42,TRUE,TRUE,FALSE,KCHILFW20,42,fishwheel,adult,1,44,2020-06-22,M,10,6,NA,NA,680,1,3,1.3,S,2516,NA,NA,NA,fish #43 escaped,YES,FALSE
fishwheel_45,Chilkat_adults_43,Chilkat_event_1_43,NA,KCHILFW20_43,TRUE,TRUE,FALSE,KCHILFW20,43,fishwheel,adult,1,45,2020-06-23,M,11,1,NA,NA,850,1,3,1.3,S,2518,NA,NA,NA,NA,YES,FALSE
fishwheel_46,Chilkat_adults_44,Chilkat_event_1_44,NA,KCHILFW20_44,TRUE,TRUE,FALSE,KCHILFW20,44,fishwheel,adult,1,46,2020-06-23,F,11,2,NA,NA,705,1,3,1.3,S,2519,NA,NA,NA,NA,YES,FALSE
fishwheel_47,Chilkat_adults_45,Chilkat_event_1_45,NA,KCHILFW20_45,TRUE,TRUE,FALSE,KCHILFW20,45,fishwheel,adult,1,47,2020-06-23,M,11,3,NA,NA,380,1,1,1.1,T,27840,NA,NA,NA,NA,YES,FALSE
fishwheel_48,Chilkat_adults_46,Chilkat_event_1_46,NA,KCHILFW20_46,TRUE,TRUE,FALSE,KCHILFW20,46,fishwheel,adult,1,48,2020-06-23,F,11,4,NA,NA,800,1,3,1.3,S,2520,NA,NA,NA,NA,YES,FALSE
